Battery,Cycle,Fade_percentage,Current_capacity,Nominal_capacity,SOH,Capacity,Ambient_temperature,Voltage_mean,Voltage_max,Temperature_mean,Temperature_max,Time_at_max_temp,Discharge_duration
B0054,28,30,1.4,2,0.6662,0.6662,4,0.8961,0.5864,0.1633,0.1479,0.1949,2579.203
B0054,29,30,1.4,2,0.6128,0.6128,4,0.719,0.9853,0.3743,0.3334,0.3134,2555.453
B0054,30,30,1.4,2,0.5371,0.5371,4,0.1778,0.9822,0.8554,0.7956,0.5569,2525.609
B0054,31,30,1.4,2,0.6024,0.6024,4,0.8883,0.8187,0.1199,0.0679,0.1323,2536.172
B0054,32,30,1.4,2,0.4518,0.4518,4,0.1411,0.9782,0.909,0.9347,0.7217,2536.204
B0054,33,30,1.4,2,0.5327,0.5327,4,0.2503,0.2261,0.7955,0.6678,0.6048,2488.86
B0054,34,30,1.4,2,0.5027,0.5027,4,0.952,0.8361,0.0367,0.1403,0.0613,2518.547
B0054,35,30,1.4,2,0.4925,0.4925,4,0.2426,0.988,0.8296,0.767,0.6145,2485.766
B0054,36,30,1.4,2,0.4129,0.4129,4,0.1594,0.8571,0.9022,0.9368,0.6541,2506.718
B0054,37,30,1.4,2,0.4721,0.4721,4,0.2857,0.8409,0.7874,0.6612,0.5369,2459.297
B0054,38,30,1.4,2,0.4885,0.4885,4,0.873,0.2644,0.1577,0.1299,0.084,2488.734
B0054,39,30,1.4,2,0.3857,0.3857,4,0.1339,0.987,0.931,0.9215,0.6478,2491.375
B0054,40,30,1.4,2,0.4646,0.4646,4,0.5759,0.8331,0.5348,0.4553,0.3116,2467.328
B0054,41,30,1.4,2,0.3578,0.3578,4,0.9243,0.9237,0.0763,0.1825,0.022,2466.125
B0054,42,30,1.4,2,0.3508,0.3508,4,0.1066,1.0,0.973,0.9037,0.5632,2459.313
B0054,44,30,1.4,2,0.5448,0.5448,4,0.1867,0.204,0.8741,0.7853,0.5388,2534.156
B0054,45,30,1.4,2,0.5714,0.5714,4,0.8737,0.8018,0.1326,0.1539,0.1539,2521.985
B0054,46,30,1.4,2,0.4204,0.4204,4,0.1472,0.9778,0.9191,0.92,0.6748,2503.172
B0054,47,30,1.4,2,0.4301,0.4301,4,0.1689,0.8328,0.887,0.8527,0.5345,2474.344
B0054,49,30,1.4,2,0.5837,0.5837,4,0.2054,0.1517,0.878,0.7716,0.5526,2560.688
B0054,50,30,1.4,2,0.5903,0.5903,4,0.2544,0.7954,0.7978,0.6414,0.6736,2522.375
B0054,51,30,1.4,2,0.5153,0.5153,4,0.2033,0.8309,0.8358,0.745,0.4184,2488.719
B0054,52,30,1.4,2,0.48,0.48,4,0.2043,0.8221,0.8458,0.7318,0.3996,2474.844
B0054,53,30,1.4,2,0.4479,0.4479,4,0.1896,0.8362,0.883,0.8218,0.4826,2473.875
B0054,54,30,1.4,2,0.3438,0.3438,4,0.1496,0.1706,0.9666,0.9246,0.6237,2495.5
B0054,55,30,1.4,2,0.3545,0.3545,4,0.1613,0.8087,0.8954,0.9141,0.6055,2481.078
B0054,56,30,1.4,2,0.4375,0.4375,4,0.7638,0.7845,0.2974,0.2338,0.1695,2460.125
B0054,57,30,1.4,2,0.357,0.357,4,0.1353,0.9561,0.9355,0.8486,0.5104,2440.547
B0054,58,30,1.4,2,0.3207,0.3207,4,0.1343,0.8232,0.9015,0.9299,0.5792,2449.922
B0054,59,30,1.4,2,0.33,0.33,4,0.1671,0.1501,0.8805,0.7412,0.3082,2408.781
B0054,60,30,1.4,2,0.2945,0.2945,4,0.1336,0.8464,0.9273,0.9357,0.5689,2442.547
B0054,61,30,1.4,2,0.3782,0.3782,4,0.7388,0.8048,0.3085,0.2538,0.1257,2420.671
B0054,62,30,1.4,2,0.2931,0.2931,4,0.1233,0.9648,0.9532,0.905,0.4983,2409.906
B0054,63,30,1.4,2,0.3094,0.3094,4,0.8713,0.7972,0.1068,0.2089,0.0,2416.672
B0054,64,30,1.4,2,0.2753,0.2753,4,0.112,0.5163,0.9426,0.8258,0.4344,2395.75
B0054,65,30,1.4,2,0.2265,0.2265,4,0.1162,0.8234,0.9565,0.9306,0.527,2410.688
B0054,66,30,1.4,2,0.3378,0.3378,4,0.8157,0.7845,0.1658,0.1806,0.034,2402.125
B0054,67,30,1.4,2,0.2779,0.2779,4,0.139,0.9746,0.8522,0.6546,0.204,2355.265
B0054,68,30,1.4,2,0.21,0.21,4,0.1262,0.8513,0.9704,0.9383,0.5081,2396.719
B0054,70,30,1.4,2,0.2766,0.2766,4,0.149,0.1541,0.984,0.9271,0.5671,2444.703
B0054,71,30,1.4,2,0.3596,0.3596,4,0.7675,0.7882,0.2472,0.2816,0.0875,2412.25
B0054,72,30,1.4,2,0.2268,0.2268,4,0.1185,0.959,0.9746,0.9332,0.5603,2403.234
B0054,73,30,1.4,2,0.2858,0.2858,4,0.2401,0.8646,0.7715,0.69,0.4305,2361.047
B0054,74,30,1.4,2,0.1459,0.1459,4,0.1118,0.8494,0.9384,0.9018,0.5312,2392.468
B0054,75,30,1.4,2,0.1796,0.1796,4,0.1072,0.1333,0.9842,0.9106,0.4303,2373.89
B0054,76,30,1.4,2,0.1662,0.1662,4,0.1051,0.8357,0.9045,0.9121,0.4877,2383.234
B0054,77,30,1.4,2,0.2508,0.2508,4,0.371,0.8034,0.6641,0.5523,0.2958,2342.453
B0054,78,30,1.4,2,0.1347,0.1347,4,0.1034,0.8694,0.9587,0.9474,0.4877,2359.296
B0054,79,30,1.4,2,0.2454,0.2454,4,0.6105,0.8271,0.411,0.3349,0.126,2345.453
B0054,80,30,1.4,2,0.1263,0.1263,4,0.0518,0.3499,0.938,0.9297,0.5041,2360.172
B0054,81,30,1.4,2,0.21,0.21,4,0.2171,0.8253,0.8003,0.6328,0.4163,2315.407
B0054,82,30,1.4,2,0.1722,0.1722,4,0.1174,0.8321,0.8849,0.7586,0.2529,2322.156
B0054,83,30,1.4,2,0.1514,0.1514,4,0.1025,0.8249,0.9283,0.8845,0.3988,2327.157
B0054,84,30,1.4,2,0.0842,0.0842,4,0.086,0.8315,0.9261,0.9061,0.4558,2335.0
B0054,85,30,1.4,2,0.1207,0.1207,4,0.0906,0.0901,0.9617,0.8646,0.3535,2329.375
B0054,86,30,1.4,2,0.0987,0.0987,4,0.0784,0.8387,0.9296,0.9286,0.4535,2333.875
B0054,87,30,1.4,2,0.1836,0.1836,4,0.5956,0.8118,0.415,0.3369,0.0976,2317.453
B0054,88,30,1.4,2,0.118,0.118,4,0.1035,0.9242,0.8792,0.7737,0.2144,2295.109
B0054,89,30,1.4,2,0.0375,0.0375,4,0.0836,0.8592,0.9568,0.9416,0.4409,2326.657
B0054,91,30,1.4,2,0.275,0.275,4,0.1437,0.0781,0.8333,0.7217,0.4236,2463.578
B0054,92,30,1.4,2,0.2792,0.2792,4,0.134,0.7837,0.764,0.8053,0.5275,2458.812
B0054,93,30,1.4,2,0.186,0.186,4,0.1485,0.7705,0.7859,0.7189,0.342,2400.672
B0054,94,30,1.4,2,0.2193,0.2193,4,0.2751,0.8346,0.649,0.6211,0.3831,2396.407
B0054,95,30,1.4,2,0.1782,0.1782,4,0.1031,0.8083,0.7601,0.808,0.4584,2392.375
B0054,96,30,1.4,2,0.1566,0.1566,4,0.5854,0.0315,0.2921,0.367,0.0927,2373.687
B0054,97,30,1.4,2,0.0326,0.0326,4,0.0892,0.9176,0.8991,0.8444,0.4665,2385.922
B0054,98,30,1.4,2,0.124,0.124,4,0.2551,0.8447,0.6208,0.4866,0.3487,2345.0
B0054,99,30,1.4,2,0.0249,0.0249,4,0.0818,0.8361,0.8074,0.8365,0.4365,2363.047
B0054,100,30,1.4,2,0.0606,0.0606,4,0.1481,0.8084,0.6836,0.6318,0.1509,2316.687
B0054,101,30,1.4,2,0.0562,0.0562,4,0.165,0.0655,0.6925,0.5592,0.0884,2322.0
B0054,102,30,1.4,2,0.0,0.0,4,0.0804,0.8276,0.8742,0.8401,0.4289,2357.687
B0055,5,30,1.4,2,0.9957,0.9957,4,0.5845,0.6184,0.7898,0.4911,0.9987,2786.578
B0055,6,30,1.4,2,1.0,1.0,4,0.5012,0.6593,0.8036,0.2689,0.6226,2667.89
B0055,7,30,1.4,2,0.97,0.97,4,0.2476,0.0196,1.0,0.77,1.0,2530.172
B0055,8,30,1.4,2,0.9174,0.9174,4,0.2833,0.7106,0.9285,0.5633,0.781,2446.062
B0055,9,30,1.4,2,0.8318,0.8318,4,0.8333,0.7481,0.7758,0.2659,0.8156,2713.25
B0055,10,30,1.4,2,0.7374,0.7374,4,0.6845,0.7911,0.8903,0.7155,0.7755,2676.578
B0055,11,30,1.4,2,0.7569,0.7569,4,0.3673,0.7847,0.843,0.4602,0.5971,2394.734
B0055,12,30,1.4,2,0.6643,0.6643,4,0.8747,0.1629,0.762,0.464,0.6916,2673.0
B0055,13,30,1.4,2,0.6679,0.6679,4,0.6621,0.826,0.8538,0.7863,0.7357,2619.578
B0055,14,30,1.4,2,0.5944,0.5944,4,0.9587,0.8126,0.6873,0.3521,0.5876,2640.016
B0055,15,30,1.4,2,0.5166,0.5166,4,0.9148,0.8741,0.6963,0.4699,0.6083,2621.187
B0055,16,30,1.4,2,0.4905,0.4905,4,0.8655,0.8818,0.7379,0.5899,0.5602,2616.453
B0055,17,30,1.4,2,0.564,0.564,4,0.6235,0.2753,0.883,0.7296,0.7162,2565.109
B0055,18,30,1.4,2,0.5566,0.5566,4,0.6386,0.8631,0.85,0.7631,0.6725,2532.531
B0055,19,30,1.4,2,0.5533,0.5533,4,0.6811,0.8667,0.8164,0.7889,0.6198,2556.593
B0055,21,30,1.4,2,0.4247,0.4247,4,0.7548,0.8963,0.8103,0.7021,0.5531,2572.36
B0055,23,30,1.4,2,0.8001,0.8001,4,0.9132,0.1773,0.5546,0.3237,0.8244,2683.406
B0055,24,30,1.4,2,0.7697,0.7697,4,0.8163,0.8598,0.641,0.2465,0.818,2646.156
B0055,25,30,1.4,2,0.6891,0.6891,4,0.5741,0.8759,0.782,0.6737,0.7474,2593.531
B0055,26,30,1.4,2,0.5793,0.5793,4,0.6902,0.8492,0.7321,0.7484,0.7201,2604.125
B0055,27,30,1.4,2,0.5175,0.5175,4,0.9902,0.8925,0.5193,0.3796,0.5534,2588.594
B0055,28,30,1.4,2,0.5169,0.5169,4,0.969,0.359,0.5461,0.3638,0.5542,2579.203
B0055,29,30,1.4,2,0.5364,0.5364,4,0.8986,0.9201,0.5578,0.2607,0.6181,2555.453
B0055,30,30,1.4,2,0.5011,0.5011,4,0.5693,0.9554,0.8078,0.8437,0.6803,2525.609
B0055,31,30,1.4,2,0.475,0.475,4,0.9522,0.8945,0.4878,0.2851,0.5199,2536.172
B0055,32,30,1.4,2,0.4054,0.4054,4,0.7489,0.9481,0.677,0.6469,0.5737,2536.204
B0055,33,30,1.4,2,0.5029,0.5029,4,0.4449,0.3426,0.8187,0.7781,0.5911,2488.86
B0055,34,30,1.4,2,0.3639,0.3639,4,0.8874,0.8756,0.5218,0.5261,0.472,2518.547
B0055,35,30,1.4,2,0.4606,0.4606,4,0.626,0.9648,0.7087,0.5074,0.5783,2485.766
B0055,36,30,1.4,2,0.3415,0.3415,4,0.7063,0.9303,0.6659,0.7152,0.5216,2506.718
B0055,37,30,1.4,2,0.4408,0.4408,4,0.5413,0.9507,0.7483,0.5973,0.4913,2459.297
B0055,38,30,1.4,2,0.3535,0.3535,4,0.9327,0.2858,0.4845,0.3562,0.4178,2488.734
B0055,39,30,1.4,2,0.3438,0.3438,4,0.6111,0.9895,0.7545,0.7656,0.5275,2491.375
B0055,40,30,1.4,2,0.4095,0.4095,4,0.8192,0.9258,0.5626,0.226,0.4174,2467.328
B0055,41,30,1.4,2,0.2605,0.2605,4,0.7587,0.9502,0.6081,0.6365,0.436,2466.125
B0055,42,30,1.4,2,0.3357,0.3357,4,0.4758,0.7568,0.8857,0.863,0.5747,2459.313
B0055,44,30,1.4,2,0.5666,0.5666,4,0.2604,0.3178,0.8869,1.0,0.9079,2534.156
B0055,45,30,1.4,2,0.432,0.432,4,1.0,0.8439,0.3413,0.2683,0.4692,2521.985
B0055,46,30,1.4,2,0.3978,0.3978,4,0.5432,0.9949,0.7261,0.7887,0.6349,2503.172
B0055,47,30,1.4,2,0.4112,0.4112,4,0.4651,0.9574,0.7729,0.8711,0.6217,2474.344
B0055,49,30,1.4,2,0.6739,0.6739,4,0.2733,0.0357,0.8123,0.968,0.9836,2560.688
B0055,50,30,1.4,2,0.6017,0.6017,4,0.4655,0.848,0.603,0.6636,0.7768,2522.375
B0055,51,30,1.4,2,0.544,0.544,4,0.445,0.8996,0.6667,0.8464,0.7271,2488.719
B0055,52,30,1.4,2,0.4778,0.4778,4,0.47,0.8979,0.6367,0.8087,0.7187,2474.844
B0055,53,30,1.4,2,0.4152,0.4152,4,0.5532,0.908,0.5708,0.7304,0.6158,2473.875
B0055,54,30,1.4,2,0.3508,0.3508,4,0.5552,0.3015,0.5989,0.694,0.5845,2495.5
B0055,55,30,1.4,2,0.3103,0.3103,4,0.7258,0.9674,0.4264,0.5869,0.4764,2481.078
B0055,56,30,1.4,2,0.326,0.326,4,0.9494,0.9791,0.2141,0.1736,0.3705,2460.125
B0055,57,30,1.4,2,0.3169,0.3169,4,0.5103,0.6944,0.6189,0.7679,0.5342,2440.547
B0055,58,30,1.4,2,0.2205,0.2205,4,0.7958,0.9796,0.3468,0.4642,0.3757,2449.922
B0055,59,30,1.4,2,0.317,0.317,4,0.3085,0.4108,0.6046,0.8264,0.6103,2408.781
B0055,60,30,1.4,2,0.2216,0.2216,4,0.7152,0.9391,0.425,0.5409,0.4276,2442.547
B0055,61,30,1.4,2,0.2377,0.2377,4,0.8906,0.9992,0.2019,0.1406,0.3456,2420.671
B0055,62,30,1.4,2,0.2236,0.2236,4,0.405,0.7382,0.6329,0.7873,0.5066,2409.906
B0055,63,30,1.4,2,0.1321,0.1321,4,0.8626,0.9467,0.1898,0.3488,0.3061,2416.672
B0055,64,30,1.4,2,0.2641,0.2641,4,0.2757,0.4257,0.6966,0.8844,0.5975,2395.75
B0055,65,30,1.4,2,0.1772,0.1772,4,0.6699,0.9398,0.4606,0.574,0.3968,2410.688
B0055,66,30,1.4,2,0.1399,0.1399,4,0.978,0.9843,0.0747,0.1384,0.2395,2402.125
B0055,67,30,1.4,2,0.2137,0.2137,4,0.2894,0.6176,0.5791,0.7112,0.405,2355.265
B0055,68,30,1.4,2,0.1648,0.1648,4,0.4482,0.9584,0.6041,0.7362,0.4378,2396.719
B0055,70,30,1.4,2,0.3321,0.3321,4,0.1408,0.3943,0.7715,0.9485,0.7178,2444.703
B0055,71,30,1.4,2,0.2101,0.2101,4,0.8881,0.8791,0.1366,0.2468,0.3095,2412.25
B0055,72,30,1.4,2,0.2232,0.2232,4,0.3604,0.6658,0.6717,0.7944,0.5213,2403.234
B0055,73,30,1.4,2,0.2621,0.2621,4,0.6149,0.9516,0.3232,0.2149,0.3756,2361.047
B0055,74,30,1.4,2,0.1304,0.1304,4,0.4629,0.7218,0.5192,0.6743,0.4154,2392.468
B0055,75,30,1.4,2,0.2305,0.2305,4,0.2195,0.3429,0.6978,0.8701,0.5577,2373.89
B0055,76,30,1.4,2,0.0987,0.0987,4,0.6849,0.9486,0.3105,0.4623,0.3383,2383.234
B0055,77,30,1.4,2,0.2289,0.2289,4,0.6775,0.7461,0.2735,0.1907,0.3242,2342.453
B0055,78,30,1.4,2,0.1248,0.1248,4,0.3436,0.7108,0.6326,0.807,0.4409,2359.296
B0055,79,30,1.4,2,0.1369,0.1369,4,0.8546,0.9489,0.1185,0.0,0.2165,2345.453
B0055,80,30,1.4,2,0.0583,0.0583,4,0.5703,0.4454,0.3634,0.5555,0.3328,2360.172
B0055,81,30,1.4,2,0.1876,0.1876,4,0.4414,0.7239,0.4218,0.3618,0.368,2315.407
B0055,82,30,1.4,2,0.1734,0.1734,4,0.0876,0.6842,0.6502,0.8581,0.4368,2322.156
B0055,83,30,1.4,2,0.1523,0.1523,4,0.2482,0.9396,0.6106,0.8015,0.4714,2327.157
B0055,84,30,1.4,2,0.0757,0.0757,4,0.5146,0.9634,0.4415,0.5825,0.3246,2335.0
B0055,85,30,1.4,2,0.1513,0.1513,4,0.1239,0.352,0.6611,0.901,0.5273,2329.375
B0055,86,30,1.4,2,0.0649,0.0649,4,0.568,0.9369,0.3685,0.5253,0.3176,2333.875
B0055,87,30,1.4,2,0.1048,0.1048,4,0.8142,1.0,0.0929,0.0453,0.221,2317.453
B0055,88,30,1.4,2,0.1214,0.1214,4,0.0601,0.6298,0.5973,0.8415,0.4499,2295.109
B0055,89,30,1.4,2,0.0742,0.0742,4,0.3785,0.9406,0.5153,0.6676,0.365,2326.657
B0055,91,30,1.4,2,0.4322,0.4322,4,0.0,0.0,0.4747,0.7819,0.7847,2463.578
B0055,93,30,1.4,2,0.3016,0.3016,4,0.1431,0.6621,0.4007,0.7415,0.6436,2400.672
B0055,94,30,1.4,2,0.2818,0.2818,4,0.7213,0.8918,0.0,0.0364,0.0,2396.407
B0055,97,30,1.4,2,0.0972,0.0972,4,0.1314,0.6852,0.5113,0.7763,0.5501,2385.922
B0055,98,30,1.4,2,0.2072,0.2072,4,0.5978,0.9452,0.0525,0.1128,0.016,2345.0
B0055,99,30,1.4,2,0.0,0.0,4,0.4866,0.7126,0.2102,0.4961,0.3568,2363.047
B0055,100,30,1.4,2,0.1373,0.1373,4,0.2427,0.6796,0.2465,0.5225,0.2853,2316.687
B0055,101,30,1.4,2,0.1701,0.1701,4,0.3715,0.2549,0.1949,0.3491,0.2051,2322.0
B0055,102,30,1.4,2,0.0401,0.0401,4,0.3363,0.6593,0.4016,0.6409,0.4247,2357.687
B0056,4,30,1.4,2,1.0,1.0,4,0.0162,0.7594,1.0,0.4844,0.766,2713.812
B0056,5,30,1.4,2,0.8297,0.8297,4,0.4078,0.7524,0.8695,0.662,1.0,2786.578
B0056,6,30,1.4,2,0.8041,0.8041,4,0.2954,0.7922,0.8079,0.3744,0.5362,2667.89
B0056,9,30,1.4,2,0.619,0.619,4,0.7457,0.8223,0.6219,0.14,0.2376,2713.25
B0056,10,30,1.4,2,0.6529,0.6529,4,0.505,0.8175,0.7247,0.8022,0.8574,2676.578
B0056,11,30,1.4,2,0.6442,0.6442,4,0.0,0.8392,0.7985,0.4504,0.5302,2394.734
B0056,12,30,1.4,2,0.5719,0.5719,4,0.6966,0.3874,0.7052,0.5083,0.7929,2673.0
B0056,13,30,1.4,2,0.6577,0.6577,4,0.4328,0.8478,0.7465,0.9013,0.8151,2619.578
B0056,14,30,1.4,2,0.4667,0.4667,4,0.8335,0.8613,0.5802,0.3845,0.6835,2640.016
B0056,15,30,1.4,2,0.4358,0.4358,4,0.7849,0.8772,0.5556,0.5366,0.707,2621.187
B0056,16,30,1.4,2,0.4602,0.4602,4,0.6757,0.8823,0.6128,0.679,0.6781,2616.453
B0056,17,30,1.4,2,0.5759,0.5759,4,0.4084,0.4698,0.7504,0.8766,0.7966,2565.109
B0056,18,30,1.4,2,0.5517,0.5517,4,0.4219,0.8713,0.7262,0.8956,0.7772,2532.531
B0056,19,30,1.4,2,0.5397,0.5397,4,0.5005,0.8927,0.6768,0.61,0.576,2556.593
B0056,20,30,1.4,2,0.3148,0.3148,4,0.9079,0.5841,0.4448,0.222,0.6107,2577.891
B0056,21,30,1.4,2,0.3959,0.3959,4,0.6718,0.9024,0.6274,0.7396,0.6501,2572.36
B0056,23,30,1.4,2,0.8108,0.8108,4,0.7211,0.395,0.4309,0.2786,0.9887,2683.406
B0056,24,30,1.4,2,0.712,0.712,4,0.773,0.8727,0.3982,0.13,0.3499,2646.156
B0056,25,30,1.4,2,0.7697,0.7697,4,0.4444,0.8773,0.5626,0.5149,0.6619,2593.531
B0056,26,30,1.4,2,0.6459,0.6459,4,0.5364,0.8579,0.5743,0.7769,0.854,2604.125
B0056,27,30,1.4,2,0.4614,0.4614,4,0.851,0.8776,0.382,0.371,0.7051,2588.594
B0056,28,30,1.4,2,0.4315,0.4315,4,0.8821,0.4907,0.3669,0.2642,0.6817,2579.203
B0056,29,30,1.4,2,0.4225,0.4225,4,0.8615,0.9195,0.3204,0.033,0.6995,2555.453
B0056,30,30,1.4,2,0.5341,0.5341,4,0.4966,0.915,0.5997,0.8551,0.7641,2525.609
B0056,31,30,1.4,2,0.3273,0.3273,4,0.9207,0.9102,0.2499,0.1226,0.5964,2536.172
B0056,32,30,1.4,2,0.3966,0.3966,4,0.6593,0.9187,0.4527,0.6847,0.6268,2536.204
B0056,33,30,1.4,2,0.5103,0.5103,4,0.4419,0.4832,0.5246,0.5946,0.5443,2488.86
B0056,34,30,1.4,2,0.3282,0.3282,4,0.7627,0.9091,0.3281,0.5304,0.6241,2518.547
B0056,35,30,1.4,2,0.4032,0.4032,4,0.6342,0.9276,0.4613,0.4022,0.329,2485.766
B0056,36,30,1.4,2,0.3293,0.3293,4,0.6646,0.9042,0.4147,0.6766,0.5985,2506.718
B0056,37,30,1.4,2,0.3833,0.3833,4,0.5795,0.9414,0.4742,0.4926,0.3876,2459.297
B0056,38,30,1.4,2,0.2274,0.2274,4,0.8909,0.5016,0.2901,0.2117,0.517,2488.734
B0056,39,30,1.4,2,0.3382,0.3382,4,0.6072,0.9446,0.5144,0.7254,0.6061,2491.375
B0056,41,30,1.4,2,0.22,0.22,4,0.7239,0.9546,0.3158,0.6108,0.5111,2466.125
B0056,42,30,1.4,2,0.3023,0.3023,4,0.5951,0.9527,0.6302,0.8386,0.5785,2459.313
B0056,43,30,1.4,2,0.6423,0.6423,4,0.486,0.0,0.4589,0.5743,0.8563,2559.125
B0056,44,30,1.4,2,0.7355,0.7355,4,0.317,0.4726,0.6237,0.9577,0.9306,2534.156
B0056,45,30,1.4,2,0.362,0.362,4,0.9317,0.8959,0.1621,0.1915,0.6276,2521.985
B0056,46,30,1.4,2,0.4799,0.4799,4,0.5379,0.9403,0.6076,0.7923,0.7221,2503.172
B0056,47,30,1.4,2,0.4626,0.4626,4,0.5041,0.922,0.5792,0.8637,0.6811,2474.344
B0056,49,30,1.4,2,0.8985,0.8985,4,0.2207,0.369,0.6558,0.9215,0.9585,2560.688
B0056,50,30,1.4,2,0.7248,0.7248,4,0.4256,0.9057,0.4633,0.5481,0.6142,2522.375
B0056,51,30,1.4,2,0.6606,0.6606,4,0.3687,0.9099,0.5394,0.753,0.7387,2488.719
B0056,52,30,1.4,2,0.5864,0.5864,4,0.4013,0.9176,0.5199,0.7901,0.6784,2474.844
B0056,53,30,1.4,2,0.5486,0.5486,4,0.3939,0.9215,0.5849,0.9272,0.7507,2473.875
B0056,54,30,1.4,2,0.4762,0.4762,4,0.4595,0.4772,0.6435,0.7969,0.7186,2495.5
B0056,55,30,1.4,2,0.3681,0.3681,4,0.6025,0.9147,0.3796,0.7332,0.6046,2481.078
B0056,56,30,1.4,2,0.2,0.2,4,0.9751,0.9444,0.1548,0.0228,0.5486,2460.125
B0056,57,30,1.4,2,0.4127,0.4127,4,0.4376,0.9667,0.6367,0.8787,0.6673,2440.547
B0056,58,30,1.4,2,0.2388,0.2388,4,0.703,0.9205,0.3438,0.5888,0.5263,2449.922
B0056,59,30,1.4,2,0.4146,0.4146,4,0.3501,0.5314,0.542,0.7794,0.537,2408.781
B0056,60,30,1.4,2,0.2752,0.2752,4,0.5901,0.9344,0.496,0.6927,0.5559,2442.547
B0056,61,30,1.4,2,0.1043,0.1043,4,0.9673,0.9489,0.1163,0.0,0.4445,2420.671
B0056,62,30,1.4,2,0.3133,0.3133,4,0.4598,0.9772,0.6796,0.8844,0.5867,2409.906
B0056,63,30,1.4,2,0.1197,0.1197,4,0.7719,0.9335,0.1766,0.4673,0.4305,2416.672
B0056,64,30,1.4,2,0.3324,0.3324,4,0.352,0.5591,0.6077,0.9231,0.6035,2395.75
B0056,65,30,1.4,2,0.1705,0.1705,4,0.6514,0.9467,0.4757,0.6532,0.4725,2410.688
B0056,66,30,1.4,2,0.0,0.0,4,1.0,0.9761,0.0,0.1177,0.3347,2402.125
B0056,67,30,1.4,2,0.2796,0.2796,4,0.3609,0.9826,0.4922,0.6722,0.3728,2355.265
B0056,68,30,1.4,2,0.1904,0.1904,4,0.5565,0.96,0.6763,0.7747,0.5166,2396.719
B0056,69,30,1.4,2,0.3798,0.3798,4,0.3629,0.0817,0.3302,0.6922,0.6442,2442.344
B0056,70,30,1.4,2,0.488,0.488,4,0.3067,0.5101,0.7941,1.0,0.731,2444.703
B0056,71,30,1.4,2,0.1301,0.1301,4,0.8794,0.916,0.0637,0.2548,0.4133,2412.25
B0056,72,30,1.4,2,0.3002,0.3002,4,0.4754,0.9878,0.7219,0.8356,0.5781,2403.234
B0056,73,30,1.4,2,0.178,0.178,4,0.6744,0.9567,0.2561,0.1969,0.0154,2361.047
B0056,74,30,1.4,2,0.1963,0.1963,4,0.5141,0.9753,0.585,0.8115,0.4666,2392.468
B0056,75,30,1.4,2,0.2793,0.2793,4,0.3694,0.5275,0.7222,0.9569,0.5621,2373.89
B0056,76,30,1.4,2,0.1305,0.1305,4,0.6099,0.9577,0.4356,0.6359,0.4418,2383.234
B0056,78,30,1.4,2,0.1623,0.1623,4,0.4769,0.9952,0.649,0.7338,0.4669,2359.296
B0056,80,30,1.4,2,0.0554,0.0554,4,0.5894,0.6037,0.3738,0.6406,0.3528,2360.172
B0056,81,30,1.4,2,0.1365,0.1365,4,0.508,0.9886,0.342,0.3093,0.0,2315.407
B0056,82,30,1.4,2,0.191,0.191,4,0.3328,0.9592,0.5121,0.8436,0.4063,2322.156
B0056,83,30,1.4,2,0.132,0.132,4,0.4413,0.97,0.5777,0.8707,0.4429,2327.157
B0056,84,30,1.4,2,0.0455,0.0455,4,0.5512,0.9732,0.5092,0.6839,0.3734,2335.0
B0056,85,30,1.4,2,0.1695,0.1695,4,0.3392,0.5555,0.5825,0.9217,0.4733,2329.375
B0056,86,30,1.4,2,0.0369,0.0369,4,0.5487,0.9585,0.4441,0.6663,0.3375,2333.875
B0056,88,30,1.4,2,0.1385,0.1385,4,0.3027,1.0,0.5014,0.8463,0.3918,2295.109
B0056,89,30,1.4,2,0.0276,0.0276,4,0.5283,0.9725,0.5673,0.7416,0.3603,2326.657
B0056,91,30,1.4,2,0.7156,0.7156,4,0.1612,0.435,0.5492,0.7702,0.7453,2463.578
B0056,92,30,1.4,2,0.3744,0.3744,4,0.61,0.8851,0.1842,0.5862,0.6411,2458.812
B0056,93,30,1.4,2,0.4982,0.4982,4,0.2634,0.9528,0.5216,0.781,0.5959,2400.672
B0056,95,30,1.4,2,0.1428,0.1428,4,0.7167,0.9638,0.1545,0.4735,0.4537,2392.375
B0056,97,30,1.4,2,0.2686,0.2686,4,0.4188,0.9962,0.7248,0.87,0.5557,2385.922
B0056,99,30,1.4,2,0.1257,0.1257,4,0.5512,0.9904,0.4812,0.7283,0.4403,2363.047
B0056,100,30,1.4,2,0.213,0.213,4,0.3734,0.9822,0.4161,0.5529,0.2169,2316.687
B0056,101,30,1.4,2,0.1838,0.1838,4,0.4314,0.5297,0.3987,0.4053,0.1322,2322.0
B0056,102,30,1.4,2,0.1419,0.1419,4,0.49,0.9869,0.6259,0.8515,0.4233,2357.687
